"ID";"Nome";"Endereço";"Complemento";"Cidade";"Estado";"País";"E-mail";"Site";"Data de cadastro";"N. Profissionais";"N. Cursos Públicos"
"35054";"Silva e Freitas ";"Rua Doutor Veloso, 608";"";"Montes Claros";"Minas Gerais";"Brasil";"gabrielleferreira@silvaefreitas.com.br";"";"10/11/2025";"9";"1"
"35103";"Conselho de Consumidores da RGE";"";"";"";"";"";"jessica.simas@twygo.com";"";"12/11/2025";"5";"0"
"35112";"Apzi";"";"";"";"";"";"flavio.monteze@apzi.com.br";"";"12/11/2025";"1";"3"
"35113";"NEXTfleet Academy";"Rua Vinte e Quatro de Outubro, 1440";"609";"Porto Alegre";"Rio Grande do Sul";"Brasil";"simone.parode@plantech.com.br";"https://www.nextfleet.com.br/";"12/11/2025";"13";"6"
"35160";"Academia Corporativa Friozem  ";"";"";"";"";"";"rh.corp@friozem.com.br";"";"14/11/2025";"1362";"1"
"35200";"Viva Inteligência Educacional ";"";"";"";"";"Brasil";"central@vivaeducacional.com.br";"";"17/11/2025";"3";"1"
"35208";"TGA EMPREENDIMENTOS";"";"";"";"";"";"jessica.simas@twygo.com";"";"17/11/2025";"4";"3"
"35210";"Fabi Treinamentos";"Rua XY";"nada";"Curitiba";"Parana";"Brasil";"fabiani.andrade@twygo.com";"www.ft.com.br";"17/11/2025";"9";"40"
"35218";"CENSO";"Avenida Domingos de Souza Marques, 450";"";"São Paulo";"São Paulo";"Brasil";"cec.treinamento@santabrigida.com.br";"";"18/11/2025";"3";"0"
"35220";"Auto Viação Urubupungá";"Avenida Presidente Médici, 1340";"";"Osasco";"São Paulo";"Brasil";"cec.treinamento@santabrigida.com.br";"";"18/11/2025";"68";"1"
"35221";"Novati+";"";"";"";"";"";"universidade@novati.tec.br";"novati.tec.br";"18/11/2025";"12";"13"
"35222";"Viação Cidade Caieiras";"Rua Anu";"137";"Caieiras";"São Paulo";"Brasil";"juliana.santana@viacaocaieiras.com.br";"";"18/11/2025";"24";"2"
"35255";"TESTE COMPARTILHAMENTO";"";"";"";"";"";"viniciuslisboa1001@gmail.com";"";"19/11/2025";"1";"2"
"35296";"Hertz Farmacêutica";"";"";"";"";"";"gcaetano@hertzfarma.com.br";"";"24/11/2025";"9";"34"
"35303";"Lemon energy";"";"";"";"";"";"camila.souza@lemon.energy";"";"24/11/2025";"31";"282"
"35305";"Grupo Motopema";"Av. Heitor Dias, 295";"";"Salvador";"Bahia";"Brasil";"treinamentos@grupomotopema.com.br";"www.motopema.com.br";"24/11/2025";"335";"8"
"35306";"CondoFit Academias";"Rua Alvares Machado n353";"SALA COMERCIAL N-52";"Campinas";"São Paulo";"Brasil";"atendimento.condofit@gmail.com";"Academiascondofit.com.br";"24/11/2025";"13";"12"
"35352";"Mob2con - Academy ";"R. dos Cardeais, 102 - Jardim dos Pássaros";"";"Vinhedo";"SP";"Brasil";"rh@mob2con.com.br";"https://mob2con.com.br/";"26/11/2025";"6";"4"
"35383";"Só Aço Industrial";"Coletora Secundária 03";"Industria";"Teresina";"Piaui";"Brasil";"davilucas@soacoindustrial.com.br";"";"28/11/2025";"12";"9"
"35385";"SWC Service Of Well Control";"Rua José Visco, 511";"Sede";"Catu";"BA";"Brasil";"treinamento@swellcontrol.com.br";"www.swellcontrol.com.br";"28/11/2025";"9";"6"
"35394";"CLIPWARE PRODUÇÃO PUBLICAÇÃO COM LTDA";"";"";"";"";"";"nunompsouza@gmail.com";"";"29/11/2025";"6";"7"
"35400";"SOMOS A ENGRENAGEM DO SUCESSO";"AVENIDA REPÚBLICA ARGENTINA Nº1505- CURITIBA - PR";"";"CURITIBA";"PARANÁ";"BRASIL ";"leandra.berlanda@invasive.com.br";"WWW.INVASIVE.COM.BR";"29/11/2025";"207";"136"
"35412";"Aliare";"";"";"";"";"";"leonardo.miranda@hubconexa.com";"";"01/12/2025";"0";"0"
"35430";"Goiás Forte Seg";"";"";"";"";"";"erika@goiasforteseg.com.br";"";"02/12/2025";"143";"44"
"35463";"Instituto Neneve de Ensinamentos ";"";"";"";"";"";"cideleneneve@gmail.com";"https://institutonenevedeensinamentos.com";"04/12/2025";"2";"0"
"35467";"Universidade Perboni";"";"";"";"";"";"mariana.sousa@twygo.com";"";"04/12/2025";"42";"622"
"35470";"Ambiente Adiocional Clientes";"";"";"";"";"";"academia@me.com.br";"";"04/12/2025";"19";"292"
"35519";"Morona Dev";"Rua Virgilio Mondardo";"A";"Criciúma";"Santa Catarina";"Brasil";"gabrielmorona0229@gmail.com";"moronadev.com";"09/12/2025";"8";"33"
"35520";"Sagatech Inspeção de Equipamentos LTDA";"Rua Senador Dantas";"117";"Rio de Janeiro";"RJ";"Brasil";"engenhariasagatech@gmail.com";"https://sagatech.ind.br/";"09/12/2025";"4";"1"
"35521";"Universidade Pirovoski";"Avelino Antônio Vieira";"Casa";"Itapoá";"Santa Catarina";"Brasil";"poliana.pirovoski@twygo.com";"https://www.ambitoconstrutora.com";"09/12/2025";"9";"20"
"35548";"Pensa Vet Online";"";"";"";"";"";"rh.hvjr@gmail.com";"";"10/12/2025";"50";"20"
"35557";"Devs";"";"";"";"";"";"gabrielmorona0229@gmail.com";"";"10/12/2025";"1";"0"
"35558";"Qualificatur - Curso de Qualificação na Hotelaria e Gastronomia da Região da Costa do Sol";"";"";"";"";"";"projetoscondetur.rj@gmail.com";"";"10/12/2025";"3";"1"
"35571";"Teclógica";"Rua 15 de Novembro, 759";"5° andar";"Blumenau";"Santa Catarina";"Brasil";"genteegestao@teclogica.com";"https://www.teclogica.com.br/";"11/12/2025";"7";"3"
"35585";"ClubCar Academy";"Avenida Jose Faria da Rocha, 4087";"Loja";"Contagem";"MG";"Brasil";"dp@clubcarmg.com.br";"www.clubcar.com.br";"12/12/2025";"68";"35"
"35626";"Twygo";"";"";"";"";"";"poliana.pirovoski@twygo.com";"";"16/12/2025";"7";"13"
"35641";"Mobuss";"Rua 15 de Novembro, 759";"5° andar";"Blumenau";"Santa Catarina";"Brasil";"genteegestao@mobuss.com";"https://www.mobussconstrucao.com.br/";"17/12/2025";"4";"3"
"35693";"Universidade Premium";"Rua Novotel";"";"Campinas";"São Paulo";"Brasil";"rh3@hotelpremiumcampinas.com.br";"https://hotelpremiumcampinas.com.br/";"26/12/2025";"117";"8"
"35706";"DCASH CAPITAL";"Rodovia BR 280";"8555";"Guaramirim";"SC";"Brasil";"rh@dcashcapital.com.br";"https://www.dcashcapital.com.br/";"30/12/2025";"26";"279"
"35713";"Academia Baratão da Carne";"";"";"";"";"";"marketing@barataodacarne.com.br";"";"02/01/2026";"7";"33"
"35715";"Data Academy";"";"";"";"";"";"atendimento@targitbrasil.com";"";"02/01/2026";"5";"2"
"35733";"DGS GEO";"Avenida Professor Flávio Fazano";"";"Sorocaba";"São Paulo";"Brasil";"comercial@dgsgeo.com";"https://www.dgsgeo.com";"05/01/2026";"3";"0"
"35748";"Nexus Escola i.Gov";"Rua Dr. Adhemar Pereira de Barros, 630";"";"Londrina";"Paraná";"Brasil";"contato@nexuspublica.com.br";"";"05/01/2026";"3";"4"
"35782";"Ambiente Teste Raisa";"";"";"";"";"";"raisa.gomes@twygo.com";"";"08/01/2026";"12";"36"
"35825";"Saudali - Frigorífico Industrial Vale do Piranga S/A";"";"";"";"";"";"universidade@saudali.com.br";"";"09/01/2026";"399";"0"
"35826";"Academia HIT LATAM | EUROPA";"";"";"";"";"";"rogerio.santos@hitcommunications.com";"hitcommunications.com.co";"09/01/2026";"4";"0"
"35837";"Twygo";"";"";"";"";"";"fabiani.andrade@twygo.com";"";"12/01/2026";"7";"33"
"35838";"Inatel ";"";"";"";"";"";"jessica.simas@twygo.com";"";"12/01/2026";"2";"2"
"35851";"Naturalizando";"";"";"";"";"";"marialeticia.admfinanceiro@gmail.com";"https://naturezaeandrecury.com/";"12/01/2026";"4";"1"
"35857";"Tascom Academy";"";"";"";"";"";"leonardo.andre@tascomtecnologia.com.br";"Tascom Academy";"12/01/2026";"9";"0"
"35874";"PVM Conecta";"";"";"";"";"";"sac@pvmconecta.com.br";"www.pvmconecta.com.br";"13/01/2026";"5";"1"
"35899";"PsyCompany";"AL RIO NEGRO";"SALA 2020";"Barueri";"São Paulo ";"Brasil ";"comercial@psycompany.com.br";"";"14/01/2026";"5";"1"
"35915";"Ambiente Teste Christofer";"";"";"";"";"";"gabriel.donato@twygo.com";"";"15/01/2026";"9";"31"
"35918";"Aprova Cursos";"";"";"";"";"";"contato@aprovacursos.com.br";"";"15/01/2026";"6";"7"
"35934";"Universidade";"";"";"";"";"";"contato.ynaiemagalhaes@gmail.com";"";"15/01/2026";"9";"1"
"35945";"Ambiente Adicional ";"";"";"";"";"";"jessica.simas@twygo.com";"";"16/01/2026";"1";"0"
"36014";"Cromotransfer";"";"";"";"";"";"milena.silva@twygo.com";"";"20/01/2026";"0";"0"
"36032";"QWS";"";"";"";"";"";"mariana.sousa@twygo.com";"";"20/01/2026";"97";"51"
"36047";"DEKRA";"Rodovia Dom Pedro I - KM 87 - Norte - Unidade 20";"Edifício Da Vinci";"Atibaia";"São Paulo";"Brasil";"treinamento.br@dekra.com";"";"21/01/2026";"1093";"23"
"36061";"AWMC Desenvolvimento Humano";"";"";"";"";"";"andreialifecoach0@gmail.com";"";"22/01/2026";"2";"0"
"36096";"Project Academy";"";"";"";"";"";"comunicacao@projectgestao.com.br";"";"23/01/2026";"8";"1"
"36099";"Crédito e Mercado Instituto Educacional";"Rua Doutor Paes de Barros";"618";"São Paulo ";"SP";"Brasil";"educacao@creditoemercado.com.br";"https://www.creditoemercado.com.br/";"23/01/2026";"9";"10"
"36150";"Nexo CS";"";"";"";"";"";"vrodrigues@nexocs.com";"";"26/01/2026";"7";"13"
"36154";"KQA";"";"";"";"";"";"karla.oliveira@twygo.com";"";"27/01/2026";"0";"0"
"36159";"kqa-add1";"";"";"";"";"";"karla.oliveira@twygo.com";"";"27/01/2026";"1";"0"
"36198";"Twygo";"";"";"";"";"";"ynaie.freitas@twygo.com";"";"29/01/2026";"6";"0"
"36202";"Belliz Company";"Av. Pres. Juscelino Kubitschek, 28 ";"5 andar";"São Paulo";"SP";"Brasil";"yasmin.teixeira@bellizcompany.com.br";"https://www.bellizcompany.com.br/";"29/01/2026";"6";"32"
"36214";"GoGenetic Agro Academy";"R. Imac. Conceição, 1430 ";"Bloco A Térreo";"Curitiba";"PR";"Brasil";"gustavo.basso@gogenetic.com.br";"www.gogeneticagro.com.br";"29/01/2026";"7";"19"
"36235";"Capacitar Gestão Empresarial";"";"";"";"";"";"filipe@capacitargestao.com.br";"";"30/01/2026";"104";"1"
"36236";"Cohros";"";"";"";"";"";"denise.lustri@cohros.com.br";"";"30/01/2026";"5";"277"
"36281";"Aselco";"";"";"";"";"";"eliane@aselco.com.br";"";"03/02/2026";"7";"33"
"36296";"Instituição Bethesda";"Rua Conselheiro Pedreira";"";"Joinville";"Santa Catarina";"Brasil";"mirelle.kerkhoff@bethesda.org.br";"https://bethesda.org.br/";"04/02/2026";"3";"1"
"36322";"Raça Transportes";"";"";"";"";"";"marcos.xavier@racatransportes.com.br";"";"05/02/2026";"1";"0"
"36424";"Vila Vida";"Rua José Felix de Oliveira 1914";"";"Cotia";"São Paulo";"Brasil";"daniel.araujo@vilavida.com.br";"www.vilavida.com.br";"09/02/2026";"7";"32"
"36473";"teste 1";"";"";"";"";"";"teste1@gmail.com";"";"11/02/2026";"1";"0"
"36479";"Poli Teste";"";"";"";"";"";"poliana.pirovoski@twygo.com";"";"11/02/2026";"1";"1"
"36483";"Governança e Compliance";"";"";"";"";"";"mateus.faria@partnergroup.com.br";"";"11/02/2026";"2";"0"
"36484";"Universidade Morais";"";"";"";"";"";"contato@universidademorais.com.br";"www.universidademorais.com.br";"11/02/2026";"0";"0"
"36529";"TeachHub";"";"";"";"";"";"cursos@teach-hub-edu.com";"";"12/02/2026";"10";"7"
"36535";"Beauty";"";"";"";"";"";"caique.santos@cohros.com.br";"";"13/02/2026";"5";"1"
"36553";"Maria Helena & Esther";"";"";"";"";"";"tepoliana@gmail.com";"";"14/02/2026";"1";"18"
"36602";"Stage 10";"";"";"";"";"";"evertongambeta@gmail.com";"";"23/02/2026";"629";"177"
"36603";"Hashiras Company";"";"";"";"";"";"luis.donato@twygo.com";"";"23/02/2026";"1453";"32"
"36604";"Coelho com parceiro";"";"";"";"";"";"parceirocoelho@gmail.com";"";"24/02/2026";"7";"10"
"36605";"parceirola do vini";"";"";"";"";"";"parceirocoelho@gmail.com";"";"24/02/2026";"0";"0"
"36606";"parceirola do vini";"";"";"";"";"";"parceirocoelho@gmail.com";"";"24/02/2026";"1";"7"
"36607";"Gui Gerenciadora 001";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"8";"33"
"36608";"Gui Parceira 001";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"0"
"36609";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"0";"0"
"36610";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"0"
"36611";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"0"
"36612";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"1"
"36613";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"1"
"36614";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"1"
"36615";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"1";"1"
"36625";"parceirola do vini";"";"";"";"";"";"parceirocoelho@gmail.com";"";"24/02/2026";"1";"0"
"36626";"parceirola do vini";"";"";"";"";"";"parceirocoelho@gmail.com";"";"24/02/2026";"1";"7"
"36627";"Parcerio Run2biz";"";"";"";"";"";"raque.bardela@twygo.com";"";"17/05/2024";"3";"9"
"36629";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36657";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"339";"56"
"36659";"Parcerio Run2biz";"";"";"";"";"";"raque.bardela@twygo.com";"";"17/05/2024";"3";"9"
"36661";"Parcerio Run2biz";"";"";"";"";"";"raque.bardela@twygo.com";"";"17/05/2024";"3";"9"
"36663";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"11";"0"
"36664";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"339";"56"
"36667";"Parcerio Run2biz";"";"";"";"";"";"raque.bardela@twygo.com";"";"17/05/2024";"3";"9"
"36670";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36671";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36672";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36673";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36674";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36675";"Twygo";"1231231";"";"";"";"";"dante.tavares@twygo.com";"";"04/03/2026";"10";"35"
"36676";"Mercado do Povo";"";"";"";"SC";"Brasil";"richard.sebold@twygo.com";"GOATWY";"04/03/2026";"18";"38"
"36677";"MetalMecânica Sul Ltda.";"Rua Industrial das Araucárias, 1500";"Bloco B - Sala 02";"Joinville";"Santa Catarina";"Brasil";"francisco.costa@twygo.com";"www.metalmecanicasul.com.br";"04/03/2026";"8";"34"
"36678";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36679";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36680";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36681";"Gui Parceira 002";"";"";"";"";"";"guilherme.freudenburg@twygo.com";"";"25/02/2026";"2";"1"
"36684";"Bracell";"ULBRATECH - Prédio 16, 2º Andar, Av. Farroupilha, 8001";"";"Canoas";"RS";"Brasil";"viviane.lucas@crearesistemas.com.br";"www.crearesistemas.com.br";"27/01/2022";"12";"1"
"36685";"Rede Big Nordeste";"";"";"";"";"";"suporte@universidadebig.com.br";"";"14/01/2025";"649";"47"
"36689";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"339";"56"
"36690";"Stage 10.1 Parceira";"";"";"";"";"";"stage10.1parceira@gmail.com";"";"05/03/2026";"3";"1"
"36691";"Stage 30";"";"";"";"";"";"evertongambeta@gmail.com";"";"05/03/2026";"7";"32"
"36692";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"339";"56"
"36693";"Stage 30.1 Parceira 2";"";"";"";"";"";"stage30.1parceira2@gmail.com";"";"05/03/2026";"1";"0"
"36694";"Stage 30.1 Parceira 2";"";"";"";"";"";"stage30.1parceira2@gmail.com";"";"05/03/2026";"1";"0"
"36696";"Adicional Antigo Ever 1";"";"";"";"";"";"adicionalever1@gmail.com";"";"05/03/2026";"0";"0"
"36697";"ad1@gmail.com";"";"";"";"";"";"ad1@gmail.com";"";"05/03/2026";"0";"0"
"36698";"ADC2";"";"";"";"";"";"parceira3@gmail.com";"";"05/03/2026";"0";"0"
"36699";"ADC2";"";"";"";"";"";"parceira3@gmail.com";"";"05/03/2026";"501";"1"
"36702";"ADC2";"";"";"";"";"";"parceira3@gmail.com";"";"05/03/2026";"1";"0"
"36707";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36708";"parceira excluir";"";"";"";"";"";"aa@gmail.com";"";"06/03/2026";"501";"2"
"36709";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36713";"kqa-add2";"";"";"";"";"";"karla.oliveira@twygo.com";"";"06/03/2026";"1";"0"
"36714";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36715";"adicional antigo";"";"";"";"";"";"adicionalantigo@gmail.com";"";"06/03/2026";"0";"0"
"36718";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36720";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36721";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36722";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36723";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36724";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36725";"Empreenda Mais";"";"";"";"";"";"j.krupp@vhsys.com.br";"";"23/02/2024";"339";"56"
"36726";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36727";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36728";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36729";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36730";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36731";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1281";"26"
"36732";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36734";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1281";"26"
"36735";"Academia Shift - Implantação";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"suporteacademia@shift.com.br";"https://shift.com.br";"25/01/2024";"3717";"64"
"36736";"Academia Shift - Implantação";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"suporteacademia@shift.com.br";"https://shift.com.br";"25/01/2024";"3717";"64"
"36737";"Academia Shift - Implantação";"";"";"São José do Rio Preto";"São Paulo";"Brasil";"suporteacademia@shift.com.br";"https://shift.com.br";"25/01/2024";"3717";"64"
"36738";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36739";"FUNDAMENTAL SEEDS";"111111111111111";"111111111111";"111111111111111111";"11111111111111";"1111111111111";"ricardo.lucas@euax.com.br";"111111111111111";"05/04/2022";"22";"1"
"36740";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36741";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36742";"Stage 10.2 Parceira";"";"";"";"";"";"evertongambeta@gmail.com";"";"10/03/2026";"2";"1"
"36743";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36744";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36745";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36746";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4355";"124"
"36747";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36748";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36749";"Stage 20";"";"";"";"";"";"evertongambeta@gmail.com";"";"11/03/2026";"415";"38"
"36750";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36751";"Felipe";"";"";"";"";"";"felipe.hansen@twygo.com";"";"11/03/2026";"451";"33"
"36752";"Control";"AV MINAS GERAIS";"671";"JOÃO PESSOA";"PARAÍBA";"BRASIL";"cristiane.monteiro@control.eng.br";"";"13/05/2022";"6840";"61"
"36753";"Morona Coelho";"";"";"";"";"";"gabriel.coelho@twygo.com";"";"11/03/2026";"9";"32"
"36754";"Mobi PE";"Duque de Caxias";"";"São Lourenço da Mata";"PE";"Brasil";"selecao@mobibrasil.com";"http://www.mobibrasil.com.br/";"17/04/2024";"1285";"26"
"36755";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36756";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36757";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36758";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36759";"FUNDAMENTAL SEEDS";"111111111111111";"111111111111";"111111111111111111";"11111111111111";"1111111111111";"ricardo.lucas@euax.com.br";"111111111111111";"05/04/2022";"22";"1"
"36760";"Org Guilmon";"";"";"";"";"";"org.guilmon@yopmail.com";"";"11/03/2026";"10";"21"
"36761";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36762";"BRT Sorocaba";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"661";"19"
"36763";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36764";"Mobi SP";"";"";"";"";"";"keila.werle@twygo.com";"";"17/04/2024";"4368";"124"
"36765";"Stage 10.3 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36766";"Stage 10.4 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36767";"Stage 10.5 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36768";"Stage 10.6 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36769";"Stage 10.7 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36770";"Stage 10.8 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36771";"Stage 10.9 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36772";"Stage 10.10 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36773";"Stage 10.11 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36774";"Stage 10.12 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36775";"Stage 10.13 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36776";"Stage 10.14 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36777";"Stage 10.15 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36778";"Stage 10.16 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36779";"Stage 10.17 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36780";"Stage 10.18 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36781";"Stage 10.19 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36782";"Stage 10.20 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36783";"Stage 10.21 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36784";"Stage 10.22 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36785";"Stage 10.23 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36786";"Stage 10.24 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36787";"Stage 10.25 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36788";"Stage 10.26 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36789";"Stage 10.27 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36790";"Stage 10.28 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
"36791";"Stage 10.29 Parceira";"";"";"";"";"";"aaaa@gmail.com";"";"12/03/2026";"1";"0"
